@RELATION extracted_features

@ATTRIBUTE R REAL
@ATTRIBUTE G REAL
@ATTRIBUTE B REAL
@ATTRIBUTE Kontras REAL
@ATTRIBUTE Homogenitas REAL
@ATTRIBUTE Energi REAL
@ATTRIBUTE Korelasi REAL
@ATTRIBUTE Label {0,1}
@ATTRIBUTE LabelName STRING
@ATTRIBUTE Nama_File STRING

@DATA
194.4597587585449,202.5135040283203,194.2139434814453,39.3747910432777,0.7068135713023531,5.527729744710362,0.9965011335372909,0,'Sakit','tomato-train-sakit-13.jpg'
165.3775672912598,175.0328063964844,161.7573471069336,57.34600398752516,0.6079623324992605,6.565561823953123,0.9968790257804859,0,'Sakit','tomato-train-sakit-14.jpg'
161.4833106994629,170.9658660888672,158.0695953369141,54.72048862015834,0.6080678810402199,6.549196808467117,0.9971989098570528,0,'Sakit','tomato-train-sakit-15.jpg'
167.4401931762695,177.4673881530762,163.5064277648926,62.01442521685644,0.6050463072986049,6.596549056278965,0.9964327389146422,0,'Sakit','tomato-train-sakit-16.jpg'
171.2137641906738,182.139820098877,173.2148323059082,99.0106676553327,0.6126395049118543,7.159924769174506,0.9936571376210068,0,'Sakit','tomato-train-sakit-17.jpg'
186.415340423584,197.3643188476562,188.3410873413086,108.8647546580866,0.6212137311499868,6.74589249618303,0.9911542799214685,0,'Sakit','tomato-train-sakit-18.jpg'
171.8368072509766,183.1589317321777,174.1675338745117,102.7511501642199,0.5894301471196549,7.652944495063934,0.9927497915871936,0,'Sakit','tomato-train-sakit-19.jpg'
150.093807220459,182.7324485778809,173.2764434814453,129.8273558384302,0.4652468930344035,8.87259175929234,0.9867992162269636,0,'Sakit','tomato-train-sakit-20.jpg'
141.4248886108398,174.7717018127441,164.9336891174316,140.1293550474145,0.4552587771977425,9.036657254291077,0.9876083251134813,0,'Sakit','tomato-train-sakit-21.jpg'
144.8845748901367,178.2464637756348,168.4619407653809,130.8729461150195,0.4543656924867717,9.033414113463332,0.9874333091768657,0,'Sakit','tomato-train-sakit-22.jpg'
172.307300567627,182.4204902648926,180.636646270752,72.30015068669675,0.5877932617368669,7.465620733132416,0.9950905184603246,0,'Sakit','tomato-train-sakit-23.jpg'
175.7139205932617,186.1336212158203,184.5429191589355,79.99545902233484,0.5960675815735755,7.178436035031647,0.9941480498743506,0,'Sakit','tomato-train-sakit-24.jpg'
172.9215469360352,183.601619720459,182.1140670776367,83.03546207535254,0.5866406245208698,7.34846690924439,0.9940499881790529,0,'Sakit','tomato-train-sakit-25.jpg'
126.9725914001465,155.1474838256836,139.0454406738281,30.08722997058235,0.6201087023435313,7.497284074790949,0.9982789060503193,0,'Sakit','tomato-train-sakit-26.jpg'
124.0768051147461,154.9257850646973,138.1328048706055,21.14470087248224,0.5833454356235914,8.066148269004609,0.9984673760715688,0,'Sakit','tomato-train-sakit-27.jpg'
123.051082611084,150.0868606567383,134.3059692382812,35.46288460565515,0.6187401961023417,7.539335731164596,0.9980704287247628,0,'Sakit','tomato-train-sakit-28.jpg'
204.8468399047852,213.1188926696777,210.5257225036621,118.8592931694472,0.695678981446267,5.352657746012289,0.9870292125930784,0,'Sakit','tomato-train-sakit-29.jpg'
206.6249732971191,214.7459983825684,212.128734588623,129.43485639126,0.6854528143628766,5.599313368313815,0.9845425777920639,0,'Sakit','tomato-train-sakit-30.jpg'
209.218563079834,217.2199401855469,214.6016693115234,103.7291339027812,0.7021230672995403,5.269329881238147,0.9867156294929569,0,'Sakit','tomato-train-sakit-31.jpg'
171.1235427856445,178.8926315307617,168.4070854187012,74.74034687447937,0.551144577861466,7.521981639780081,0.9944810502159321,0,'Sakit','tomato-train-sakit-32.jpg'
162.1447715759277,169.3789749145508,159.4744453430176,77.91537055094304,0.5604478134002844,7.377602687334882,0.9954615348372566,0,'Sakit','tomato-train-sakit-33.jpg'
161.9862632751465,169.3887023925781,159.2814102172852,76.44568415854741,0.5540449650171553,7.483609989164656,0.9954209398559632,0,'Sakit','tomato-train-sakit-34.jpg'
138.8547668457031,148.3255233764648,146.6390762329102,134.8074774074298,0.5687458594034791,7.956142056449456,0.9933369088658224,0,'Sakit','tomato-train-sakit-35.jpg'
169.1436004638672,177.6699752807617,175.9950981140137,136.625041675408,0.5966772108891547,7.457027567425694,0.9921687216968071,0,'Sakit','tomato-train-sakit-36.jpg'
161.3074073791504,169.2297477722168,167.628963470459,114.9734104408103,0.5782839733127085,8.081196284776379,0.9939747519592207,0,'Sakit','tomato-train-sakit-37.jpg'
144.8311920166016,159.8070907592773,153.4604377746582,118.7557651990869,0.5163911265924288,8.3924805635909,0.9930248421768312,0,'Sakit','tomato-train-sakit-38.jpg'
153.5230560302734,169.2832527160645,162.6848526000977,115.9177079248132,0.5102282266859755,8.502517507111149,0.9917886625435707,0,'Sakit','tomato-train-sakit-39.jpg'
142.4975433349609,157.0163726806641,150.8323783874512,152.9034588714978,0.514709963932422,8.444683889088125,0.991502240927694,0,'Sakit','tomato-train-sakit-40.jpg'
161.6058197021484,176.6978034973145,170.090389251709,70.25467430643383,0.6111661949153491,6.910695692191538,0.9959679791079246,0,'Sakit','tomato-train-sakit-41.jpg'
157.6200828552246,173.0888481140137,166.4974555969238,75.95359137861371,0.5952835542246676,7.092990977090107,0.9957074551851631,0,'Sakit','tomato-train-sakit-42.jpg'
158.3641471862793,173.3759613037109,166.7749786376953,71.82428802014915,0.595290561952974,7.113070052179367,0.9959736461666907,0,'Sakit','tomato-train-sakit-43.jpg'
150.9669189453125,157.4253349304199,147.3295860290527,57.47954362400775,0.5241988929274339,8.27614818487492,0.9960825739862961,0,'Sakit','tomato-train-sakit-44.jpg'
160.2516746520996,163.8609924316406,158.2826805114746,30.13692555815837,0.5446292323194749,8.945857141193542,0.9976977032641544,0,'Sakit','tomato-train-sakit-45.jpg'
158.9097175598145,164.9188461303711,155.1956748962402,54.42780859114702,0.5476177627330188,7.893677102978247,0.9961847535470618,0,'Sakit','tomato-train-sakit-46.jpg'
188.542667388916,197.5156555175781,191.3276290893555,65.82505616634026,0.6698088530158743,5.9534538138166,0.9950638260430823,0,'Sakit','tomato-train-sakit-47.jpg'
188.019157409668,196.8985443115234,190.8035736083984,70.99575150564776,0.6749989863955953,5.85288420949986,0.99488014295459,0,'Sakit','tomato-train-sakit-48.jpg'
193.2118072509766,202.1515083312988,196.1667633056641,64.8087245711758,0.6704080903571554,5.94439880611044,0.9943860148619778,0,'Sakit','tomato-train-sakit-49.jpg'
153.7937164306641,170.1322860717773,171.8499794006348,166.6733367041167,0.4704867237535986,9.222835667369363,0.9872987277023125,0,'Sakit','tomato-train-sakit-50.jpg'
152.0699195861816,168.6202507019043,170.3740501403809,171.1574718522048,0.4681812638136508,9.22869933601983,0.9872479188851461,0,'Sakit','tomato-train-sakit-51.jpg'
154.8374710083008,173.6196670532227,171.3822631835938,95.53881448578916,0.5521752764228194,8.029834984954636,0.9939307816669005,0,'Sakit','tomato-train-sakit-52.jpg'
165.9819183349609,179.0578193664551,175.5035705566406,166.3314472819235,0.5668567011693981,7.6402217085936,0.9897698488675473,0,'Sakit','tomato-train-sakit-53.jpg'
177.9540863037109,192.40234375,186.5942993164062,120.2822126015095,0.5666004319729686,7.522682947128756,0.9892712539529107,0,'Sakit','tomato-train-sakit-54.jpg'
203.1707077026367,206.967456817627,206.8666381835938,63.62755894522439,0.7335788344827506,4.787654636005584,0.9949791434468693,0,'Sakit','tomato-train-sakit-55.jpg'
162.9207878112793,177.2945442199707,170.1360397338867,124.09227345415,0.4917183441874154,8.7462672244144,0.9900711146375425,0,'Sakit','tomato-train-sakit-56.jpg'
150.8933715820312,177.8570442199707,171.9739990234375,197.5845927663953,0.4569620250674682,9.00511808366625,0.9831504885579898,0,'Sakit','tomato-train-sakit-57.jpg'
178.6693077087402,189.3020706176758,191.5566024780273,85.2215863530611,0.6200363435802212,7.182418631864717,0.9938322571585831,0,'Sakit','tomato-train-sakit-58.jpg'
175.9102478027344,187.3699760437012,189.3801803588867,176.0325582547669,0.6457379043677747,6.503661798929429,0.9896576968061992,0,'Sakit','tomato-train-sakit-59.jpg'
190.9526405334473,214.3164520263672,198.5795440673828,28.88902048089655,0.7128646290508645,5.75264513111462,0.99578901612991,0,'Sakit','tomato-train-sakit-60.jpg'
178.7675552368164,197.0522994995117,195.2765617370605,48.76375610094914,0.6032540385172118,7.141612157782271,0.9950890075342022,0,'Sakit','tomato-train-sakit-61.jpg'
176.1125640869141,190.5237121582031,184.4446449279785,119.2164830163746,0.6362640484616358,6.429448711057407,0.9923912285132385,0,'Sakit','tomato-train-sakit-62.jpg'
148.6855812072754,178.7864761352539,169.8055610656738,116.0843679114221,0.3905512512003565,10.04930235526478,0.984227182945188,0,'Sakit','tomato-train-sakit-63.jpg'
163.5166091918945,174.4178581237793,174.0876808166504,114.6769865550836,0.5822466074675876,7.400286380410339,0.9932425032150459,0,'Sakit','tomato-train-sakit-64.jpg'
148.4770812988281,176.6584663391113,168.0427093505859,189.5405644228395,0.4321884261845781,9.547942748651714,0.9822931100036605,0,'Sakit','tomato-train-sakit-65.jpg'
161.5196838378906,177.333553314209,174.916431427002,189.0341053628964,0.513650273432061,8.49398380418194,0.9868065818103363,0,'Sakit','tomato-train-sakit-66.jpg'
149.6318092346191,159.6621551513672,156.3764152526855,121.1896805100054,0.6038669755397168,7.169002344471612,0.9944987569543567,0,'Sakit','tomato-train-sakit-67.jpg'
185.5393714904785,207.6699676513672,207.2153816223145,110.6117263199012,0.536972757463278,7.830708236623004,0.9814586571318104,0,'Sakit','tomato-train-sakit-68.jpg'
223.5834274291992,231.449649810791,230.6225357055664,37.17789375767724,0.8010698618031531,3.861325341918052,0.9924260002662941,0,'Sakit','tomato-train-sakit-69.jpg'
178.5055084228516,192.182445526123,193.0805778503418,135.7995410461799,0.5351239482006525,7.908135016981365,0.9863446750450594,0,'Sakit','tomato-train-sakit-70.jpg'
180.1870384216309,207.4703788757324,176.4066467285156,301.7583616647074,0.4964013564780215,8.595948987658677,0.9660769969223175,1,'Sehat','tomato-train-sehat-01.jpg'
169.5661544799805,183.4008522033691,174.5412750244141,115.2094455383441,0.6340368561666062,6.30143122109627,0.9937059712089015,1,'Sehat','tomato-train-sehat-02.jpg'
168.9815330505371,181.450366973877,173.321590423584,112.6635134325298,0.645688037989095,6.114578674053106,0.9942538239541212,1,'Sehat','tomato-train-sehat-03.jpg'
210.0411682128906,222.552921295166,214.412467956543,117.6293674713125,0.7696380644093752,4.274520367827915,0.9869992378820586,1,'Sehat','tomato-train-sehat-04.jpg'
216.930606842041,224.1808013916016,216.8149452209473,55.21646545387484,0.7929365769659075,3.746056141755943,0.9937390265164657,1,'Sehat','tomato-train-sehat-05.jpg'
214.9534912109375,226.9020080566406,217.7251625061035,153.3937747460709,0.7743307691526904,4.162089903967178,0.9794809355853059,1,'Sehat','tomato-train-sehat-06.jpg'
197.0022354125977,211.1827354431152,202.8238410949707,180.520834397954,0.7040344533252194,5.358119170650895,0.9841069890212499,1,'Sehat','tomato-train-sehat-07.jpg'
214.1778450012207,225.9476547241211,218.6457557678223,116.3454100676148,0.7921864724744191,3.877087013337255,0.986339501090993,1,'Sehat','tomato-train-sehat-08.jpg'
193.548454284668,211.0651817321777,200.6326332092285,82.664192079534,0.7292775409204295,4.929481145561817,0.9929961962195669,1,'Sehat','tomato-train-sehat-09.jpg'
203.7040977478027,214.0696640014648,207.2386054992676,115.9637325553815,0.7181144928495333,5.00059911965959,0.9888353258103668,1,'Sehat','tomato-train-sehat-10.jpg'
211.2427406311035,221.1649856567383,212.390323638916,68.66670490449712,0.7477794130110921,4.504623217534701,0.9917906478741726,1,'Sehat','tomato-train-sehat-11.jpg'
206.4670143127441,218.7198715209961,211.5259857177734,67.52259083118435,0.7711401777022737,4.110663847535573,0.9937495756814527,1,'Sehat','tomato-train-sehat-12.jpg'
210.8029670715332,220.1975173950195,212.1398735046387,55.46129230475589,0.7383055546660129,4.825234862890968,0.9935390067102176,1,'Sehat','tomato-train-sehat-13.jpg'
194.7021331787109,212.5568923950195,202.7318992614746,253.1234991542477,0.6795961680043893,5.747967894881704,0.9754329033164932,1,'Sehat','tomato-train-sehat-14.jpg'
204.1191864013672,217.5319137573242,209.0643157958984,105.8886020251687,0.696794640628226,5.391241968119394,0.9875366595935431,1,'Sehat','tomato-train-sehat-15.jpg'
192.0761566162109,204.7637825012207,197.3890380859375,153.7701593973376,0.6759627203999801,5.719290350988925,0.9871008728380944,1,'Sehat','tomato-train-sehat-16.jpg'
185.2057304382324,197.7354545593262,189.832893371582,211.5212366674598,0.6448099605453353,6.155415398333742,0.98424788036231,1,'Sehat','tomato-train-sehat-17.jpg'
203.6052207946777,212.6896438598633,207.1084289550781,172.2126084805991,0.7360344210715449,4.777716249901999,0.9850663371533044,1,'Sehat','tomato-train-sehat-18.jpg'
200.2916870117188,205.5366401672363,198.8487434387207,131.7956933422089,0.7155781290917628,5.178590016340713,0.9901057915559782,1,'Sehat','tomato-train-sehat-19.jpg'
183.9870529174805,200.0833740234375,189.9674263000488,191.7041272368103,0.6284203653659399,6.506863462959322,0.9840026984769019,1,'Sehat','tomato-train-sehat-20.jpg'
160.5904121398926,183.3571128845215,172.3958587646484,217.4859900842785,0.5795945510884404,7.449803625213351,0.9850757503605777,1,'Sehat','tomato-train-sehat-21.jpg'
183.6140480041504,202.4069786071777,192.8868751525879,353.5767899508277,0.6241872381719651,6.718011016021297,0.9701400761746501,1,'Sehat','tomato-train-sehat-22.jpg'
191.597095489502,203.1536331176758,194.3313140869141,150.2456336768323,0.7047085665441822,5.285204870574046,0.9895178094003012,1,'Sehat','tomato-train-sehat-23.jpg'
184.7581367492676,196.3445434570312,188.1836929321289,105.2143149751456,0.685672173358916,5.483141601982862,0.9932211010486105,1,'Sehat','tomato-train-sehat-24.jpg'
189.2944030761719,203.6864204406738,194.5224685668945,73.7072708681691,0.6784376238739317,5.543191613406318,0.9940203473352305,1,'Sehat','tomato-train-sehat-25.jpg'
176.2570457458496,186.6408500671387,178.2262840270996,95.8712465691791,0.622121608721212,6.492093679615365,0.9940269751126961,1,'Sehat','tomato-train-sehat-26.jpg'
177.3786811828613,187.8617210388184,179.4214820861816,95.04606566832581,0.6193735362655998,6.542872092356011,0.9938866526990823,1,'Sehat','tomato-train-sehat-27.jpg'
192.119270324707,210.0631446838379,201.684814453125,83.43086276258776,0.6742874555865292,5.619719299942242,0.9915829488279625,1,'Sehat','tomato-train-sehat-28.jpg'
206.3500633239746,219.6019821166992,213.3031959533691,79.27440879487206,0.7315131572185296,4.849880048389315,0.9905493605783917,1,'Sehat','tomato-train-sehat-29.jpg'
196.9283485412598,207.5684280395508,200.8372421264648,89.95836001242598,0.7021679982319892,5.340764937670119,0.992615554985826,1,'Sehat','tomato-train-sehat-30.jpg'
200.1736793518066,213.0569496154785,206.0295791625977,92.63110726953452,0.6790225922402865,5.520876206432341,0.989431917244012,1,'Sehat','tomato-train-sehat-31.jpg'
161.8514633178711,175.2639694213867,167.692066192627,97.21229725298267,0.6237189594063689,6.58281577490984,0.9950900273602028,1,'Sehat','tomato-train-sehat-32.jpg'
194.8667068481445,203.5681495666504,199.4958763122559,128.6620759179892,0.7029726865632611,5.260981961506002,0.990729497165804,1,'Sehat','tomato-train-sehat-33.jpg'
187.8506240844727,195.1822395324707,188.6019248962402,83.81168217691702,0.6638711743585627,6.068933525363493,0.9944641860609174,1,'Sehat','tomato-train-sehat-34.jpg'
190.4973526000977,201.8311920166016,195.2357025146484,73.07029099566148,0.689979223358774,5.318815172164057,0.9943765340083128,1,'Sehat','tomato-train-sehat-35.jpg'
186.1587028503418,203.4367752075195,194.5416488647461,148.9234363009929,0.6502767223056299,6.154977933029921,0.988085115319378,1,'Sehat','tomato-train-sehat-36.jpg'
177.0849456787109,193.6426963806152,186.6148948669434,161.2197148865792,0.5452685511965282,7.75931683024712,0.985230719034214,1,'Sehat','tomato-train-sehat-37.jpg'
200.0253677368164,212.6359176635742,206.6967620849609,149.5747503522075,0.7209286223388237,5.060399669852715,0.9869938447703389,1,'Sehat','tomato-train-sehat-38.jpg'
192.6756439208984,213.7324981689453,204.0004615783691,60.63062495527097,0.6879036195498873,5.441114332850982,0.9933201772086444,1,'Sehat','tomato-train-sehat-39.jpg'
204.9028015136719,218.137752532959,211.1455001831055,65.53536733658676,0.7578596970954379,4.272253082538782,0.993399906867769,1,'Sehat','tomato-train-sehat-40.jpg'
206.6651611328125,217.3686676025391,210.3188896179199,62.77102381190736,0.7331605575876206,4.609418000313523,0.9929802545732117,1,'Sehat','tomato-train-sehat-41.jpg'
179.6985321044922,189.7621421813965,180.0578117370605,112.7029317863234,0.5783505743059456,7.061677183624374,0.991062759179449,1,'Sehat','tomato-train-sehat-42.jpg'
201.5840072631836,212.1148300170898,206.5090751647949,62.58430117691486,0.7477051997773683,4.527184466090704,0.9947293439787718,1,'Sehat','tomato-train-sehat-43.jpg'
167.8671569824219,186.9410552978516,177.3408164978027,77.13287102545968,0.5887965140767717,6.979163274122173,0.9943247935318957,1,'Sehat','tomato-train-sehat-44.jpg'
199.8488235473633,212.1039123535156,204.0006561279297,83.49013843947105,0.6963041966148865,5.204391155807135,0.9914006716074056,1,'Sehat','tomato-train-sehat-45.jpg'
164.4567604064941,179.9224548339844,171.4284248352051,66.78790727197591,0.6353685070091322,6.291346789929106,0.996547756992993,1,'Sehat','tomato-train-sehat-46.jpg'
156.6401863098145,170.220947265625,157.064525604248,56.53254370287443,0.5973261431965936,6.693361333077951,0.9971541296162283,1,'Sehat','tomato-train-sehat-47.jpg'
160.0236587524414,174.3912391662598,160.4241333007812,58.20533817977045,0.5943102641472171,6.755489457072318,0.9968141856240329,1,'Sehat','tomato-train-sehat-48.jpg'
164.9054069519043,184.2053756713867,174.1266441345215,110.7030899273589,0.5941344863126922,7.06960888763126,0.9930728431205322,1,'Sehat','tomato-train-sehat-49.jpg'
148.7428550720215,168.6804618835449,152.7388000488281,52.48759364971122,0.5878961002898357,6.90116625909589,0.9971134860944145,1,'Sehat','tomato-train-sehat-50.jpg'
151.7885665893555,167.2928047180176,155.1189155578613,30.29429183528061,0.629597509251216,6.693286263435832,0.9982773558069221,1,'Sehat','tomato-train-sehat-51.jpg'
155.6973304748535,182.2456245422363,165.7460899353027,23.0984398045171,0.6518960742628812,6.6189192491252,0.9984455979412244,1,'Sehat','tomato-train-sehat-52.jpg'
178.4234199523926,194.2041473388672,181.7423362731934,46.7612171005312,0.6710933862356426,5.826042717727051,0.9969449531603946,1,'Sehat','tomato-train-sehat-53.jpg'
160.6923141479492,189.8418197631836,175.3880882263184,41.71442179747964,0.6140532847092013,6.657658636660373,0.9968867894708918,1,'Sehat','tomato-train-sehat-54.jpg'
143.8826637268066,166.0108375549316,151.3551788330078,40.52604648114522,0.6021065018334226,6.802870739515139,0.9979511105194687,1,'Sehat','tomato-train-sehat-55.jpg'
188.0400238037109,197.0872344970703,187.9325942993164,65.38935600093563,0.6886738604615112,5.526355411501624,0.9957975767301326,1,'Sehat','tomato-train-sehat-56.jpg'
150.3384742736816,168.2348442077637,155.4948844909668,33.46203269352078,0.6388325534665478,6.460957431603462,0.9981316995107083,1,'Sehat','tomato-train-sehat-57.jpg'
188.6652793884277,199.1214294433594,193.0163803100586,61.80502562673888,0.7169650633264937,5.05671541100731,0.9962130460244301,1,'Sehat','tomato-train-sehat-58.jpg'
171.3612785339355,186.3770751953125,174.1908569335938,57.91952922073843,0.6442575657750225,6.431557404382839,0.996574157794675,1,'Sehat','tomato-train-sehat-59.jpg'
153.0991821289062,171.275821685791,152.6867218017578,40.26922767044837,0.571576823729889,7.293405124050943,0.9974553916856066,1,'Sehat','tomato-train-sehat-60.jpg'
195.3759880065918,206.0982933044434,199.6779365539551,87.96791846649876,0.7249808334432006,4.930709299393346,0.9937494659265254,1,'Sehat','tomato-train-sehat-61.jpg'
180.6138458251953,195.392204284668,189.1985015869141,82.04927433067431,0.6571918773052268,6.154432847356458,0.9946267628533246,1,'Sehat','tomato-train-sehat-62.jpg'
176.4005355834961,188.4875030517578,177.0591125488281,46.80895538939561,0.6409244332299564,6.321836419842843,0.9968779159667216,1,'Sehat','tomato-train-sehat-63.jpg'
160.2464408874512,193.8747177124023,180.0263328552246,34.58486444098831,0.6659748061943556,6.122193625590884,0.9975816395935189,1,'Sehat','tomato-train-sehat-64.jpg'
163.7487602233887,199.2759819030762,185.4938468933105,31.16001861288384,0.6657866619747402,6.086793020713115,0.9974833394840066,1,'Sehat','tomato-train-sehat-65.jpg'
140.5261573791504,170.6760520935059,150.7654609680176,82.46209407812253,0.545327383768934,7.841543007013254,0.9944788862488178,1,'Sehat','tomato-train-sehat-66.jpg'
165.2529449462891,176.9637222290039,167.6803359985352,153.4224004164377,0.5937541939391857,7.023410414460765,0.9915743819536121,1,'Sehat','tomato-train-sehat-67.jpg'
156.1971588134766,172.5411987304688,161.0513877868652,127.8521845475853,0.6065049849008953,7.098327929640281,0.9933277071868682,1,'Sehat','tomato-train-sehat-68.jpg'
150.2917594909668,175.8235855102539,159.7611045837402,127.3507343884935,0.5585145313917885,7.568533926945697,0.9920989520634548,1,'Sehat','tomato-train-sehat-69.jpg'
167.4148941040039,185.2199668884277,171.2766723632812,68.07453183072933,0.6302049273235998,6.433988068871974,0.9958258762611507,1,'Sehat','tomato-train-sehat-70.jpg'
